0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.00,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.30,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.40,CTE
0506.50,CTE
0506.50,CTE
0506.50,CTE
0506.50,CTE
0506.50,CTE
0506.50,CTE
0506.50,CTE
0506.50,CTE
0506.50,CTE
0508.00,CTE
0508.00,CTE
0508.00,CTE
0508.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.00,CTE
0509.10,CTE
0509.20,CTE
0509.20,CTE
0509.20,CTE
0509.20,CTE
0509.20,CTE
0509.20,CTE
0509.40,CTE
0509.40,CTE
0509.40,CTE
0509.40,CTE
0509.40,CTE
0509.40,CTE
0509.40,CTE
0509.40,CTE
0509.60,CTE
0509.60,CTE
0509.60,CTE
0509.60,CTE
0509.60,CTE
0509.70,CTE
0509.70,CTE
0509.70,CTE
0509.70,CTE
0509.70,CTE
0509.70,CTE
0509.70,CTE
0509.70,CTE
0510.00,CTE
0510.00,CTE
0510.00,CTE
0510.00,CTE
0510.00,CTE
0511.00,CTE
0511.00,CTE
0511.00,CTE
0511.00,CTE
0511.10,CTE
0511.10,CTE
0511.10,CTE
0511.10,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0512.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.00,CTE
0514.10,CTE
0514.10,CTE
0514.20,CTE
0514.20,CTE
0514.20,CTE
0514.20,CTE
0514.30,CTE
0514.30,CTE
0514.40,CTE
0514.40,CTE
0514.40,CTE
0516.00,CTE
0516.00,CTE
0516.00,CTE
0516.00,CTE
0518.00,CTE
0518.00,CTE
0599.00,CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0601.00,Not CTE
0602.00,CTE
0602.00,CTE
0602.00,CTE
0602.00,CTE
0602.00,CTE
0602.00,CTE
0602.00,CTE
0604.00,CTE
0604.00,CTE
0604.00,CTE
0604.00,CTE
0604.00,CTE
0604.00,CTE
0604.00,CTE
0604.00,CTE
0604.00,CTE
0604.10,CTE
0604.10,CTE
0604.10,CTE
0604.10,CTE
0604.10,CTE
0604.10,CTE
0604.10,CTE
0604.10,CTE
0604.10,CTE
0604.20,CTE
0604.20,CTE
0604.20,CTE
0604.20,CTE
0604.20,CTE
0604.20,CTE
0604.20,CTE
0604.20,CTE
0604.20,CTE
0604.30,CTE
0604.30,CTE
0604.30,CTE
0604.30,CTE
0604.30,CTE
0606.00,CTE
0606.00,CTE
0606.00,CTE
0606.00,CTE
0607.00,CTE
0607.00,CTE
0607.00,CTE
0610.00,CTE
0610.00,CTE
0610.00,CTE
0610.00,CTE
0610.00,CTE
0610.00,CTE
0610.00,CTE
0610.00,CTE
0610.00,CTE
0612.00,Not CTE
0612.10,Not CTE
0612.20,CTE
0612.20,CTE
0612.20,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.00,CTE
0614.10,CTE
0614.20,CTE
0614.20,CTE
0614.20,CTE
0614.20,CTE
0614.30,CTE
0614.30,CTE
0614.30,CTE
0614.30,CTE
0614.40,CTE
0614.50,CTE
0614.50,CTE
0614.60,CTE
0614.60,CTE
0614.60,CTE
0699.00,CTE
0699.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0701.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.00,CTE
0702.10,CTE
0702.10,CTE
0702.10,CTE
0702.10,CTE
0702.10,CTE
0702.10,CTE
0702.10,CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0706.00,Not CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.00,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.10,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.20,CTE
0707.30,CTE
0707.30,CTE
0707.30,CTE
0707.30,CTE
0707.30,CTE
0707.30,CTE
0707.30,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.00,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.10,CTE
0708.20,CTE
0708.20,CTE
0708.20,CTE
0708.20,CTE
0708.20,CTE
0708.20,CTE
0708.20,CTE
0708.20,CTE
0708.20,CTE
0709.00,CTE
0709.00,CTE
0709.00,CTE
0709.00,CTE
0709.00,CTE
0709.00,CTE
0709.00,CTE
0709.00,CTE
0709.00,CTE
0709.10,CTE
0709.10,CTE
0709.10,CTE
0709.10,CTE
0709.10,CTE
0709.10,CTE
0709.10,CTE
0799.00,CTE
0799.00,CTE
0799.00,CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0801.00,Not CTE
0802.00,CTE
0802.00,CTE
0802.10,CTE
0802.10,CTE
0802.10,CTE
0802.10,CTE
0802.10,CTE
0802.10,CTE
0802.10,CTE
0802.10,CTE
0802.10,CTE
0809.00,CTE
0809.00,CTE
0809.00,CTE
0809.00,CTE
0809.00,CTE
0809.00,CTE
0809.00,CTE
0835.00,Not CTE
0835.00,Not CTE
0835.00,Not CTE
0835.10,Not CTE
0835.10,Not CTE
0835.10,Not CTE
0835.20,CTE
0835.20,CTE
0835.50,Not CTE
0835.50,Not CTE
0835.50,Not CTE
0835.60,CTE
0835.60,CTE
0835.60,CTE
0835.60,CTE
0835.60,CTE
0835.70,CTE
0835.80,Not CTE
0836.10,CTE
0836.10,CTE
0836.10,CTE
0836.10,CTE
0836.10,CTE
0836.10,CTE
0837.00,Not CTE
0837.00,Not CTE
0839.00,Not CTE
0839.00,Not CTE
0839.00,Not CTE
0839.00,Not CTE
0850.00,Not CTE
0850.00,Not CTE
0850.10,CTE
0850.10,CTE
0850.10,CTE
0850.10,CTE
0860.00,CTE
0860.00,CTE
0899.00,CTE
0899.00,CTE
0901.00,Not CTE
0901.00,Not CTE
0901.00,Not CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0924.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.00,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.10,CTE
0934.20,CTE
0934.20,CTE
0934.20,CTE
0934.20,CTE
0934.30,CTE
0934.30,CTE
0934.30,CTE
0934.30,CTE
0934.30,CTE
0934.30,CTE
0934.40,CTE
0934.40,CTE
0934.40,CTE
0934.60,CTE
0934.60,CTE
0934.60,CTE
0934.70,CTE
0934.70,CTE
0934.70,CTE
0934.70,CTE
0934.70,CTE
0934.80,CTE
0934.80,CTE
0935.00,CTE
0935.00,CTE
0935.00,CTE
0935.00,CTE
0935.00,CTE
0935.00,CTE
0935.10,CTE
0936.00,CTE
0936.00,CTE
0936.00,CTE
0936.00,CTE
0936.00,CTE
0936.00,CTE
0936.00,CTE
0936.00,CTE
0943.00,CTE
0943.00,CTE
0943.00,CTE
0943.00,CTE
0945.00,CTE
0945.00,CTE
0945.00,CTE
0945.00,CTE
0945.00,CTE
0945.00,CTE
0945.00,CTE
0945.00,CTE
0945.00,CTE
0946.00,CTE
0946.00,CTE
0946.00,CTE
0946.00,CTE
0946.00,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0946.10,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.00,CTE
0947.20,CTE
0947.20,CTE
0947.20,CTE
0947.20,CTE
0947.20,CTE
0947.20,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.30,CTE
0947.40,CTE
0947.40,CTE
0947.40,CTE
0947.40,CTE
0947.40,CTE
0947.40,CTE
0947.40,CTE
0947.40,CTE
0947.50,CTE
0947.50,CTE
0947.50,CTE
0947.50,CTE
0948.00,CTE
0948.00,CTE
0948.00,CTE
0948.00,CTE
0948.00,CTE
0948.00,CTE
0948.00,CTE
0948.00,CTE
0948.00,CTE
0948.30,CTE
0948.30,CTE
0948.30,CTE
0948.30,CTE
0948.40,CTE
0948.50,CTE
0948.50,CTE
0949.00,CTE
0949.00,CTE
0949.00,CTE
0949.00,CTE
0949.10,CTE
0950.00,CTE
0950.00,CTE
0950.00,CTE
0950.00,CTE
0950.00,CTE
0950.00,CTE
0950.00,CTE
0950.10,CTE
0950.10,CTE
0950.20,CTE
0950.20,CTE
0950.40,CTE
0950.40,CTE
0950.40,CTE
0950.40,CTE
0950.40,CTE
0950.50,CTE
0950.50,CTE
0952.00,CTE
0952.00,CTE
0952.00,CTE
0952.00,CTE
0952.00,CTE
0952.00,CTE
0952.10,CTE
0952.10,CTE
0952.20,CTE
0952.20,CTE
0952.20,CTE
0952.20,CTE
0952.20,CTE
0952.20,CTE
0952.30,CTE
0952.30,CTE
0952.30,CTE
0952.30,CTE
0952.30,CTE
0952.40,CTE
0952.40,CTE
0952.50,CTE
0952.50,CTE
0952.50,CTE
0952.50,CTE
0952.50,CTE
0952.50,CTE
0952.50,CTE
0952.50,CTE
0952.60,CTE
0952.60,CTE
0952.60,CTE
0952.60,CTE
0952.60,CTE
0952.60,CTE
0952.60,CTE
0952.60,CTE
0952.60,CTE
0952.70,CTE
0952.70,CTE
0952.70,CTE
0952.70,CTE
0952.70,CTE
0952.70,CTE
0952.80,CTE
0952.80,CTE
0952.90,CTE
0952.90,CTE
0952.90,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.00,CTE
0953.10,CTE
0953.20,CTE
0953.30,CTE
0953.40,CTE
0953.60,CTE
0953.60,CTE
0953.60,CTE
0954.00,CTE
0954.00,CTE
0954.00,CTE
0954.00,CTE
0954.00,CTE
0954.00,CTE
0954.20,CTE
0954.20,CTE
0954.20,CTE
0954.20,CTE
0954.30,CTE
0954.30,CTE
0954.30,CTE
0955.00,CTE
0955.00,CTE
0955.00,CTE
0955.00,CTE
0955.00,CTE
0955.00,CTE
0955.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.00,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.30,CTE
0956.40,CTE
0956.40,CTE
0956.40,CTE
0956.40,CTE
0956.40,CTE
0956.40,CTE
0956.50,CTE
0956.50,CTE
0956.50,CTE
0956.50,CTE
0956.50,CTE
0956.70,CTE
0956.70,CTE
0956.70,CTE
0956.70,CTE
0956.80,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.00,CTE
0957.20,CTE
0957.20,CTE
0957.20,CTE
0957.30,CTE
0957.30,CTE
0957.30,CTE
0957.30,CTE
0958.00,CTE
0958.00,CTE
0958.00,CTE
0959.00,CTE
0959.00,CTE
0959.00,CTE
0959.00,CTE
0959.00,CTE
0959.00,CTE
0959.00,CTE
0959.00,CTE
0959.10,CTE
0961.00,CTE
0961.00,CTE
0962.00,CTE
0999.00,CTE
0999.00,CTE
1001.00,Not CTE
1001.00,Not CTE
1001.00,Not CTE
1001.00,Not CTE
1002.00,Not CTE
1002.00,Not CTE
1002.00,Not CTE
1002.00,Not CTE
1002.00,Not CTE
1002.00,Not CTE
1002.00,Not CTE
1002.00,Not CTE
1002.10,Not CTE
1002.10,Not CTE
1002.10,Not CTE
1002.20,Not CTE
1002.20,Not CTE
1002.30,Not CTE
1002.30,Not CTE
1004.00,Not CTE
1004.00,Not CTE
1004.00,Not CTE
1004.00,Not CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1005.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1006.00,CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1007.00,Not CTE
1008.00,Not CTE
1008.00,Not CTE
1008.10,CTE
1008.10,CTE
1009.00,CTE
1009.00,CTE
1009.00,CTE
1009.00,CTE
1009.00,CTE
1009.00,CTE
1009.10,Not CTE
1009.10,Not CTE
1009.10,Not CTE
1012.00,CTE
1012.00,CTE
1012.00,CTE
1012.00,CTE
1013.00,CTE
1013.00,CTE
1013.00,CTE
1030.00,CTE
1030.00,CTE
1030.00,CTE
1030.00,CTE
1030.00,CTE
1030.00,CTE
1099.00,CTE
1099.00,CTE
1099.00,CTE
1101.00,Not CTE
